 11.50000000   0.01229477   0.00000357   0.02900808% 
 11.60000000   0.01168060   0.00000326   0.02790295% 
 11.70000000   0.01107025   0.00000298   0.02688408% 
 11.80000000   0.01052475   0.00000272   0.02580116% 
 11.90000100   0.00995255   0.00000248   0.02487577% 
 12.00000000   0.00945282   0.00000226   0.02385998% 
 12.10000000   0.00897217   0.00000205   0.02288316% 
 12.20000000   0.00850296   0.00000187   0.02196274% 
 12.30000000   0.00802612   0.00000170   0.02114731% 
 12.40000100   0.00762177   0.00000154   0.02022418% 
 12.50000000   0.00717926   0.00000140   0.01948380% 
 12.60000000   0.00678635   0.00000127   0.01868982% 
 12.70000000   0.00641632   0.00000115   0.01791036% 
 12.80000000   0.00605583   0.00000104   0.01718014% 
 12.90000100   0.00570774   0.00000094   0.01648951% 
 13.00000000   0.00538731   0.00000085   0.01579185% 
 13.10000000   0.00507355   0.00000077   0.01514562% 
 13.20000000   0.00477219   0.00000069   0.01453237% 
 13.30000000   0.00449371   0.00000063   0.01391761% 
 13.40000100   0.00423527   0.00000056   0.01330658% 
 13.50000000   0.00397873   0.00000051   0.01275386% 
 13.60000000   0.00374174   0.00000046   0.01220147% 
 13.70000000   0.00351334   0.00000041   0.01168227% 
 13.80000000   0.00329590   0.00000037   0.01118653% 
 13.90000100   0.00309420   0.00000033   0.01069559% 
 14.00000000   0.00290203   0.00000030   0.01022810% 
 14.10000000   0.00271606   0.00000027   0.00979406% 
 14.20000000   0.00254130   0.00000024   0.00937375% 
 14.30000000   0.00238109   0.00000021   0.00895206% 
 14.40000100   0.00222325   0.00000019   0.00857232% 
 14.50000000   0.00208235   0.00000017   0.00817682% 
 14.60000000   0.00194263   0.00000015   0.00782453% 
 14.70000000   0.00181651   0.00000014   0.00746422% 
 14.80000000   0.00169563   0.00000012   0.00712729% 
 14.90000100   0.00158107   0.00000011   0.00680769% 
 15.00000000   0.00147283   0.00000010   0.00650362% 
 15.10000000   0.00137258   0.00000009   0.00620568% 
 15.20000000   0.00127828   0.00000008   0.00592077% 
 15.30000000   0.00119019   0.00000007   0.00564586% 
 15.40000100   0.00110686   0.00000006   0.00538585% 
